tree_id,stage,stage_label,stage_date_raw,stage_date,doy,stage_order_conflict_nulled,stage_date_source
471,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
472,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
472,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
472,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
472,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
473,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
473,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
473,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
473,4,Stage 4,2025-05-09,2025-05-09,129,FALSE,retained
474,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
474,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
474,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
474,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
475,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
475,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
475,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
475,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
476,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
476,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
476,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
476,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
477,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
477,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
477,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
477,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
478,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
478,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
478,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
478,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
479,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
479,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
479,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
479,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
48,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
48,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
48,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
48,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
480,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
480,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
480,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
480,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
481,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
481,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
481,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
481,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
482,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
482,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
482,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
482,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
483,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
483,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
483,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
483,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
484,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
484,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
484,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
484,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
485,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
485,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
485,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
485,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
486,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
486,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
486,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
486,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
487,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
487,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
487,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
487,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
488,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
488,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
488,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
488,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
489,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
489,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
489,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
489,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
49,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
49,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
49,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
49,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
490,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
490,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
490,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
490,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
491,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
491,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
491,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
491,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
492,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
492,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
492,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
492,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
493,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
493,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
493,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
493,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
494,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
494,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
494,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
494,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
495,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
495,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
495,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
495,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
496,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
496,2,Stage 2,2025-04-08,2025-04-08,98,FALSE,retained
496,3,Stage 3,2025-04-11,2025-04-11,101,FALSE,retained
496,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
497,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
497,2,Stage 2,NA,NA,NA,FALSE,missing_raw
497,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
497,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
498,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
498,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
498,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
498,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
5,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
5,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
5,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
5,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
50,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
50,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
50,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
50,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
500,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
500,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
500,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
500,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
501,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
501,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
501,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
501,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
502,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
502,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
502,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
502,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
503,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
503,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
503,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
503,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
504,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
504,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
504,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
504,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
505,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
505,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
505,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
505,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
506,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
506,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
506,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
506,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
507,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
507,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
507,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
507,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
508,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
508,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
508,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
508,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
509,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
509,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
509,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
509,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
51,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
51,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
51,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
51,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
510,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
510,2,Stage 2,NA,NA,NA,FALSE,missing_raw
510,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
510,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
511,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
511,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
511,3,Stage 3,NA,NA,NA,FALSE,missing_raw
511,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
512,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
512,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
512,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
512,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
513,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
513,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
513,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
513,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
514,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
514,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
514,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
514,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
515,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
515,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
515,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
515,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
516,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
516,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
516,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
516,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
517,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
517,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
517,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
517,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
518,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
518,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
518,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
518,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
519,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
519,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
519,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
519,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
52,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
52,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
52,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
52,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
521,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
521,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
521,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
521,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
522,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
522,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
522,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
522,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
523,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
523,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
523,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
523,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
524,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
524,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
524,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
524,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
525,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
525,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
525,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
525,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
526,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
526,2,Stage 2,NA,NA,NA,FALSE,missing_raw
526,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
526,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
527,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
527,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
527,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
527,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
528,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
528,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
528,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
528,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
529,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
529,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
529,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
529,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
53,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
53,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
53,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
53,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
530,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
530,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
530,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
530,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
531,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
531,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
531,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
531,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
532,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
532,2,Stage 2,NA,NA,NA,FALSE,missing_raw
532,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
532,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
533,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
533,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
533,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
533,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
534,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
534,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
534,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
534,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
535,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
535,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
535,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
535,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
536,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
536,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
536,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
536,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
537,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
537,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
537,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
537,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
538,1,Stage 1,2025-05-02,2025-05-02,122,FALSE,retained
538,2,Stage 2,2025-05-06,2025-05-06,126,FALSE,retained
538,3,Stage 3,2025-05-13,2025-05-13,133,FALSE,retained
538,4,Stage 4,2025-05-16,2025-05-16,136,FALSE,retained
539,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
539,2,Stage 2,2025-05-06,2025-05-06,126,FALSE,retained
539,3,Stage 3,2025-05-13,2025-05-13,133,FALSE,retained
539,4,Stage 4,2025-05-16,2025-05-16,136,FALSE,retained
54,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
54,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
54,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
54,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
540,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
540,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
540,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
540,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
541,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
541,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
541,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
541,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
542,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
542,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
542,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
542,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
543,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
543,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
543,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
543,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
544,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
544,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
544,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
544,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
545,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
545,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
545,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
545,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
546,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
546,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
546,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
546,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
547,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
547,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
547,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
547,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
548,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
548,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
548,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
548,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
549,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
549,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
549,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
549,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
55,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
55,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
55,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
55,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
550,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
550,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
550,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
550,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
551,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
551,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
551,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
551,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
552,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
552,2,Stage 2,NA,NA,NA,FALSE,missing_raw
552,3,Stage 3,2025-04-15,2025-04-15,105,FALSE,retained
552,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
553,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
553,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
553,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
553,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
554,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
554,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
554,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
554,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
555,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
555,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
555,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
555,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
556,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
556,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
556,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
556,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
557,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
557,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
557,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
557,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
558,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
558,2,Stage 2,NA,NA,NA,FALSE,missing_raw
558,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
558,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
559,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
559,2,Stage 2,NA,NA,NA,FALSE,missing_raw
559,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
559,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
56,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
56,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
56,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
56,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
560,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
560,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
560,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
560,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
561,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
561,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
561,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
561,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
562,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
562,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
562,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
562,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
563,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
563,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
563,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
563,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
564,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
564,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
564,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
564,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
565,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
565,2,Stage 2,NA,NA,NA,FALSE,missing_raw
565,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
565,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
566,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
566,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
